,algorithm,dimension,iterations,time
3508,qrm2,4,15000,3.525062999999136
3509,qrm2,4,15000,3.4819170000009763
3510,qrm2,4,15000,3.5011089999989053
3511,qrm2,4,15000,3.29503399999885
3512,qrm2,4,15000,3.4060850000005303
3513,qrm2,4,15000,3.394424000000072
3514,qrm2,4,15000,3.4670590000005177
3515,qrm2,4,15000,3.308457000000999
3516,qrm2,4,15000,3.3762119999992137
3517,qrm2,4,15000,3.3977969999996276
3518,qrm2,4,15000,3.4528510000000097
3519,qrm2,4,15000,3.4235589999989315
3520,qrm2,4,15000,3.483302000000549
3521,qrm2,4,15000,3.468317000000752
3522,qrm2,4,15000,3.3148609999989276
3523,qrm2,4,15000,3.4469890000000305
3524,qrm2,4,15000,3.3273600000011356
3525,qrm2,4,15000,3.40683799999897
3526,qrm2,4,15000,3.411779000000024
3527,qrm2,4,15000,3.347690999999031
3528,qrm2,4,15000,3.421560999999201
3529,qrm2,4,15000,3.42421800000011
3530,qrm2,4,15000,3.5060970000013185
3531,qrm2,4,15000,3.3584270000010292
3532,qrm2,4,15000,3.3076729999993404
3533,qrm2,4,15000,3.3978749999987485
3534,qrm2,4,15000,3.402737000000343
3535,qrm2,4,15000,3.4525830000002316
3536,qrm2,4,15000,3.3887760000015987
3537,qrm2,4,15000,3.3782129999999597
3538,qrm2,4,15000,3.3155919999990147
3539,qrm2,4,15000,3.4308789999995497
3540,qrm2,4,15000,3.3786569999992935
3541,qrm2,4,15000,3.4121549999999843
3542,qrm2,4,15000,3.4212439999992057
3543,qrm2,4,15000,3.4001880000014353
3544,qrm2,4,15000,3.300494000000981
3545,qrm2,4,15000,3.4093809999994846
3546,qrm2,4,15000,3.3115710000001854
3547,qrm2,4,15000,3.4107480000002397
3548,qrm2,4,15000,3.377490000000762
3549,qrm2,4,15000,3.4454400000013266
3550,qrm2,4,15000,3.393499999998312
3551,qrm2,4,15000,3.333441999999195
3552,qrm2,4,15000,3.326473999999507
3553,qrm2,4,15000,3.3090869999996357
3554,qrm2,4,15000,3.413187000000107
3555,qrm2,4,15000,3.407429000000775
3556,qrm2,4,15000,3.315429000000222
3557,qrm2,4,15000,3.2804490000016813
3558,qrm2,4,15000,3.391125000000102
3559,qrm2,4,15000,3.380076999999801
3560,qrm2,4,15000,3.40031799999997
3561,qrm2,4,15000,3.3813069999996515
3562,qrm2,4,15000,3.3837600000006205
3563,qrm2,4,15000,3.377097999999023
3564,qrm2,4,15000,3.4547959999999875
3565,qrm2,4,15000,3.332174999999552
3566,qrm2,4,15000,3.352045999999973
3567,qrm2,4,15000,3.4315429999987828
3568,qrm2,4,15000,3.350930000000517
3569,qrm2,4,15000,3.3839439999992464
3570,qrm2,4,15000,3.4310270000005403
3571,qrm2,4,15000,3.336565999999948
3572,qrm2,4,15000,3.4317750000009255
3573,qrm2,4,15000,3.3720160000011674
3574,qrm2,4,15000,3.4559009999993577
3575,qrm2,4,15000,3.4359539999986737
3576,qrm2,4,15000,3.4138530000000173
3577,qrm2,4,15000,3.365853999999672
3578,qrm2,4,15000,3.4374079999997775
3579,qrm2,4,15000,3.365750000000844
3580,qrm2,4,15000,3.394915000000765
3581,qrm2,4,15000,3.307025000000067
3582,qrm2,4,15000,3.393076000000292
3583,qrm2,4,15000,3.4145800000005693
3584,qrm2,4,15000,3.3630599999996775
3585,qrm2,4,15000,3.385193000000072
3586,qrm2,4,15000,3.3171719999991183
3587,qrm2,4,15000,3.3859449999999924
3588,qrm2,4,15000,3.3023579999990034
3589,qrm2,4,15000,3.474686000001384
3590,qrm2,4,15000,4.056978000000527
3591,qrm2,4,15000,4.105056999998851
3592,qrm2,4,15000,3.911519999999655
3593,qrm2,4,15000,3.449294000000009
3594,qrm2,4,15000,3.474209999998493
3595,qrm2,4,15000,3.4705529999991995
3596,qrm2,4,15000,3.362946000001102
3597,qrm2,4,15000,3.320346000000427
3598,qrm2,4,15000,3.3821069999994506
3599,qrm2,4,15000,3.401354999999967
3600,qrm2,5,15000,4.070752999999968
3601,qrm2,5,15000,4.05499299999974
3602,qrm2,5,15000,4.040564000000813
3603,qrm2,5,15000,4.055172999998831
3604,qrm2,5,15000,4.100264000000607
3605,qrm2,5,15000,4.103390999998737
3606,qrm2,5,15000,4.027511000000231
3607,qrm2,5,15000,4.059004999999161
3608,qrm2,5,15000,4.118602000000465
3609,qrm2,5,15000,4.152046999999584
3610,qrm2,5,15000,4.008003999999346
3611,qrm2,5,15000,4.046442999999272
3612,qrm2,5,15000,4.173715999999331
3613,qrm2,5,15000,4.011051999999836
3614,qrm2,5,15000,4.047239999999874
3615,qrm2,5,15000,3.935481999998956
3616,qrm2,5,15000,3.938008000000991
3617,qrm2,5,15000,3.9628519999987475
3618,qrm2,5,15000,4.02523199999996
3619,qrm2,5,15000,4.018044000000373
3620,qrm2,5,15000,3.948529999999664
3621,qrm2,5,15000,3.9620519999989483
3622,qrm2,5,15000,3.952503999998953
3623,qrm2,5,15000,4.098565000000235
3624,qrm2,5,15000,4.139648999998826
3625,qrm2,5,15000,4.178260000000591
3626,qrm2,5,15000,4.0349640000004
3627,qrm2,5,15000,3.9674730000006093
3628,qrm2,5,15000,4.150924999999916
3629,qrm2,5,15000,3.993893000000753
3630,qrm2,5,15000,4.003844000000754
3631,qrm2,5,15000,3.98659200000111
3632,qrm2,5,15000,4.070235999999568
3633,qrm2,5,15000,4.000683999998728
3634,qrm2,5,15000,3.9908980000000156
3635,qrm2,5,15000,4.044917999999598
3636,qrm2,5,15000,4.06300100000044
3637,qrm2,5,15000,3.9401230000003125
3638,qrm2,5,15000,4.115321000001131
3639,qrm2,5,15000,4.026128999999855
3640,qrm2,5,15000,4.07515500000045
3641,qrm2,5,15000,3.9989299999997456
3642,qrm2,5,15000,3.88228799999888
3643,qrm2,5,15000,4.013216000001194
3644,qrm2,5,15000,4.0317940000004455
3645,qrm2,5,15000,3.907734000000346
3646,qrm2,5,15000,3.9478519999993296
3647,qrm2,5,15000,3.9255490000014106
3648,qrm2,5,15000,4.1038339999995515
3649,qrm2,5,15000,3.934721999999965
3650,qrm2,5,15000,4.06681000000026
3651,qrm2,5,15000,3.956370000001698
3652,qrm2,5,15000,4.036942000000636
3653,qrm2,5,15000,3.9960190000001603
3654,qrm2,5,15000,3.945859000001292
3655,qrm2,5,15000,4.094957999999679
3656,qrm2,5,15000,4.090505999998641
3657,qrm2,5,15000,3.9946120000004157
3658,qrm2,5,15000,4.091451000000234
3659,qrm2,5,15000,4.005629000001136
3660,qrm2,5,15000,3.967626999999993
3661,qrm2,5,15000,4.038280000000668
3662,qrm2,5,15000,4.057356000001164
3663,qrm2,5,15000,4.003787999999986
3664,qrm2,5,15000,4.114607999999862
3665,qrm2,5,15000,4.022646999999779
3666,qrm2,5,15000,4.100722999999562
3667,qrm2,5,15000,4.025636000000304
3668,qrm2,5,15000,4.103452999999718
3669,qrm2,5,15000,4.001555000000735
3670,qrm2,5,15000,3.9857599999995728
3671,qrm2,5,15000,4.078504000000976
3672,qrm2,5,15000,3.938533999998981
3673,qrm2,5,15000,3.9518649999990885
3674,qrm2,5,15000,4.111812999999529
3675,qrm2,5,15000,4.0029819999999745
3676,qrm2,5,15000,4.140552999999272
3677,qrm2,5,15000,3.9710869999998977
3678,qrm2,5,15000,4.011029000001145
3679,qrm2,5,15000,4.003627000000051
3680,qrm2,5,15000,4.0408189999998285
3681,qrm2,5,15000,4.071350999998685
3682,qrm2,5,15000,4.117755000001125
3683,qrm2,5,15000,3.977720999999292
3684,qrm2,5,15000,4.018826000001354
3685,qrm2,5,15000,4.020033000000694
3686,qrm2,5,15000,4.110867999999755
3687,qrm2,5,15000,3.969554999999673
3688,qrm2,5,15000,3.9617959999995946
3689,qrm2,5,15000,4.153046999999788
3690,qrm2,5,15000,3.981510999999955
3691,qrm2,5,15000,3.9705830000002607
3692,qrm2,5,15000,3.9916009999997186
3693,qrm2,5,15000,4.034555000000182
3694,qrm2,5,15000,3.9416350000010425
3695,qrm2,5,15000,4.05067500000041
3696,qrm2,5,15000,3.949601000000257
3697,qrm2,5,15000,4.155527000000802
3698,qrm2,5,15000,3.947161000000051
3699,qrm2,5,15000,4.098371999998562
3700,qrm2,6,15000,4.70338399999855
3701,qrm2,6,15000,4.869309999998222
3702,qrm2,6,15000,4.650532999999996
3703,qrm2,6,15000,4.571400999999241
3704,qrm2,6,15000,4.7483159999992495
3705,qrm2,6,15000,4.630841000000146
3706,qrm2,6,15000,4.738779000001159
3707,qrm2,6,15000,4.789461000000301
3708,qrm2,6,15000,4.825641999999789
3709,qrm2,6,15000,4.646451999999044
3710,qrm2,6,15000,4.7017329999998765
3711,qrm2,6,15000,4.658717999998771
3712,qrm2,6,15000,4.807103999999526
3713,qrm2,6,15000,4.658158000000185
3714,qrm2,6,15000,4.615447000000131
3715,qrm2,6,15000,4.627339000000575
3716,qrm2,6,15000,4.588911000000735
3717,qrm2,6,15000,4.799332000000504
3718,qrm2,6,15000,4.568843000000925
3719,qrm2,6,15000,4.6399079999991955
3720,qrm2,6,15000,4.694101999999475
3721,qrm2,6,15000,4.77118800000062
3722,qrm2,6,15000,4.550461000000723
3723,qrm2,6,15000,4.682681999998749
3724,qrm2,6,15000,4.619885999998587
3725,qrm2,6,15000,4.592993000000206
3726,qrm2,6,15000,4.623466999999437
3727,qrm2,6,15000,4.786982999999964
3728,qrm2,6,15000,4.823212999999669
3729,qrm2,6,15000,4.593049999999494
3730,qrm2,6,15000,4.711231999999654
3731,qrm2,6,15000,4.760364999998274
3732,qrm2,6,15000,4.724921999999424
3733,qrm2,6,15000,4.759384000000864
3734,qrm2,6,15000,4.851346999999805
3735,qrm2,6,15000,4.774101000000883
3736,qrm2,6,15000,4.722551000000749
3737,qrm2,6,15000,4.5876140000000305
3738,qrm2,6,15000,4.718842999998742
3739,qrm2,6,15000,4.641691999999239
3740,qrm2,6,15000,4.708168999999543
3741,qrm2,6,15000,4.6232380000001285
3742,qrm2,6,15000,4.7067019999994955
3743,qrm2,6,15000,4.597642999999152
3744,qrm2,6,15000,4.622954000000391
3745,qrm2,6,15000,4.761485999999422
3746,qrm2,6,15000,4.5987330000007205
3747,qrm2,6,15000,4.702746000000843
3748,qrm2,6,15000,4.624485000000277
3749,qrm2,6,15000,4.673812000000908
3750,qrm2,6,15000,4.596873000000414
3751,qrm2,6,15000,4.6577330000000075
3752,qrm2,6,15000,4.601233999999749
3753,qrm2,6,15000,4.690067000001363
3754,qrm2,6,15000,4.810411000000386
3755,qrm2,6,15000,4.588002000000415
3756,qrm2,6,15000,4.682197999998607
3757,qrm2,6,15000,4.666792999998506
3758,qrm2,6,15000,4.6319039999998495
3759,qrm2,6,15000,4.715802000000622
3760,qrm2,6,15000,4.621112999999241
3761,qrm2,6,15000,4.734927999999854
3762,qrm2,6,15000,4.686023000000205
3763,qrm2,6,15000,4.582438999999795
3764,qrm2,6,15000,4.6734789999991335
3765,qrm2,6,15000,4.661873999999443
3766,qrm2,6,15000,4.68845599999986
3767,qrm2,6,15000,4.638605000000098
3768,qrm2,6,15000,4.639186000000336
3769,qrm2,6,15000,4.605470000000423
3770,qrm2,6,15000,4.640613999999914
3771,qrm2,6,15000,4.651078999999299
3772,qrm2,6,15000,4.619060999999419
3773,qrm2,6,15000,4.793053999999756
3774,qrm2,6,15000,4.943459000000075
3775,qrm2,6,15000,4.726931999999579
3776,qrm2,6,15000,4.741627999999764
3777,qrm2,6,15000,4.829066000000239
3778,qrm2,6,15000,4.801993999999468
3779,qrm2,6,15000,4.664607000000615
3780,qrm2,6,15000,4.790192999998908
3781,qrm2,6,15000,4.622328999999809
3782,qrm2,6,15000,4.606675999999425
3783,qrm2,6,15000,4.7181799999998475
3784,qrm2,6,15000,4.626310999999987
3785,qrm2,6,15000,4.626706999999442
3786,qrm2,6,15000,4.716710000000603
3787,qrm2,6,15000,4.791623999999501
3788,qrm2,6,15000,4.693389000000025
3789,qrm2,6,15000,4.596936999998434
3790,qrm2,6,15000,4.730411000000458
3791,qrm2,6,15000,4.804980999999316
3792,qrm2,6,15000,4.612551000000167
3793,qrm2,6,15000,4.718043999999281
3794,qrm2,6,15000,4.692379000000074
3795,qrm2,6,15000,4.804522000000361
3796,qrm2,6,15000,4.654484000000593
3797,qrm2,6,15000,4.719151999999667
3798,qrm2,6,15000,4.674687999999151
3799,qrm2,6,15000,4.692446999999447
3800,qrm2,7,15000,5.437308000000485
3801,qrm2,7,15000,5.473331000001053
3802,qrm2,7,15000,5.549336000000039
3803,qrm2,7,15000,5.385412999999971
3804,qrm2,7,15000,5.389234000000215
3805,qrm2,7,15000,5.434116000000358
3806,qrm2,7,15000,5.329620000000432
3807,qrm2,7,15000,5.53839600000174
3808,qrm2,7,15000,5.322212999999465
3809,qrm2,7,15000,5.406039999999848
3810,qrm2,7,15000,5.471126000000368
3811,qrm2,7,15000,5.444919999999911
3812,qrm2,7,15000,5.476789000000281
3813,qrm2,7,15000,5.362550000001647
3814,qrm2,7,15000,5.364643000000797
3815,qrm2,7,15000,5.501975000001039
3816,qrm2,7,15000,5.281177999999272
3817,qrm2,7,15000,5.404838999998901
3818,qrm2,7,15000,5.355942000000141
3819,qrm2,7,15000,5.332243000000744
3820,qrm2,7,15000,5.421846999999616
3821,qrm2,7,15000,5.384612000001653
3822,qrm2,7,15000,5.34424399999989
3823,qrm2,7,15000,5.569637999999031
3824,qrm2,7,15000,5.465222000000722
3825,qrm2,7,15000,5.484803999999713
3826,qrm2,7,15000,5.330686000001151
3827,qrm2,7,15000,5.329663999998957
3828,qrm2,7,15000,5.266617999999653
3829,qrm2,7,15000,5.37063500000113
3830,qrm2,7,15000,5.403600999999981
3831,qrm2,7,15000,5.534279999999853
3832,qrm2,7,15000,5.376349000000118
3833,qrm2,7,15000,5.245842000000266
3834,qrm2,7,15000,5.335863000000245
3835,qrm2,7,15000,5.363565999999992
3836,qrm2,7,15000,5.309568999999101
3837,qrm2,7,15000,5.294557999999597
3838,qrm2,7,15000,5.210871999999654
3839,qrm2,7,15000,5.523490999999922
3840,qrm2,7,15000,5.3082370000011
3841,qrm2,7,15000,5.41906999999992
3842,qrm2,7,15000,5.439350999999078
3843,qrm2,7,15000,5.438306000000011
3844,qrm2,7,15000,5.395085000000108
3845,qrm2,7,15000,5.433530000000246
3846,qrm2,7,15000,5.23655300000064
3847,qrm2,7,15000,5.3818480000009
3848,qrm2,7,15000,5.329611999999543
3849,qrm2,7,15000,5.423526000000493
3850,qrm2,7,15000,5.327906000000439
3851,qrm2,7,15000,5.333910999999716
3852,qrm2,7,15000,5.215651000000435
3853,qrm2,7,15000,5.3500459999995655
3854,qrm2,7,15000,5.202021000000968
3855,qrm2,7,15000,5.327446000001146
3856,qrm2,7,15000,5.323460999999952
3857,qrm2,7,15000,5.4299599999994825
3858,qrm2,7,15000,5.447823000000426
3859,qrm2,7,15000,5.327180000000226
3860,qrm2,7,15000,5.219012999999904
3861,qrm2,7,15000,5.416466999999102
3862,qrm2,7,15000,5.451952999999776
3863,qrm2,7,15000,5.423300000000381
3864,qrm2,7,15000,5.339595000001282
3865,qrm2,7,15000,5.334188999999242
3866,qrm2,7,15000,5.39369699999952
3867,qrm2,7,15000,5.349342000001343
3868,qrm2,7,15000,5.353866999999809
3869,qrm2,7,15000,5.379407999998875
3870,qrm2,7,15000,5.654376000000411
3871,qrm2,7,15000,5.36339500000031
3872,qrm2,7,15000,5.334595999998783
3873,qrm2,7,15000,5.457876000000397
3874,qrm2,7,15000,5.247108999999909
3875,qrm2,7,15000,5.440171000000191
3876,qrm2,7,15000,5.30631700000049
3877,qrm2,7,15000,5.399906000000556
3878,qrm2,7,15000,5.377689000000828
3879,qrm2,7,15000,5.367690999999468
3880,qrm2,7,15000,5.538276000001133
3881,qrm2,7,15000,5.289870999999039
3882,qrm2,7,15000,5.309113999999681
3883,qrm2,7,15000,5.379327999999077
3884,qrm2,7,15000,5.255638000000545
3885,qrm2,7,15000,5.322866000000431
3886,qrm2,7,15000,5.2873060000001715
3887,qrm2,7,15000,5.324484999999186
3888,qrm2,7,15000,5.234544999999343
3889,qrm2,7,15000,5.321389000000636
3890,qrm2,7,15000,5.436141999998654
3891,qrm2,7,15000,5.292127000000619
3892,qrm2,7,15000,5.336230000000796
3893,qrm2,7,15000,5.40431400000125
3894,qrm2,7,15000,5.323985000000903
3895,qrm2,7,15000,5.527664999999615
3896,qrm2,7,15000,5.408837999999378
3897,qrm2,7,15000,5.340444000001298
3898,qrm2,7,15000,5.347720999998273
3899,qrm2,7,15000,5.36721899999975
3900,qrm2,8,15000,6.0291189999989
3901,qrm2,8,15000,5.897482000000309
3902,qrm2,8,15000,5.854479000001447
3903,qrm2,8,15000,5.933482000000367
3904,qrm2,8,15000,5.955631999997422
3905,qrm2,8,15000,6.025843999999779
3906,qrm2,8,15000,5.942567999998573
3907,qrm2,8,15000,5.923856000001251
3908,qrm2,8,15000,6.000714000001608
3909,qrm2,8,15000,6.11616199999844
3910,qrm2,8,15000,5.954207000002498
3911,qrm2,8,15000,6.007631000000401
3912,qrm2,8,15000,5.8389070000012
3913,qrm2,8,15000,5.937036999999691
3914,qrm2,8,15000,5.9542509999992035
3915,qrm2,8,15000,5.872744000000239
3916,qrm2,8,15000,6.091676000000007
3917,qrm2,8,15000,5.970182999997633
3918,qrm2,8,15000,5.945585999998002
3919,qrm2,8,15000,5.954314999999042
3920,qrm2,8,15000,5.878675999996631
3921,qrm2,8,15000,5.861325000001671
3922,qrm2,8,15000,5.899353000000701
3923,qrm2,8,15000,5.895652999999584
3924,qrm2,8,15000,5.925350000001345
3925,qrm2,8,15000,5.886625999999524
3926,qrm2,8,15000,5.858799999998155
3927,qrm2,8,15000,5.839975999999297
3928,qrm2,8,15000,6.107134000001679
3929,qrm2,8,15000,6.150861999998597
3930,qrm2,8,15000,5.885464999999385
3931,qrm2,8,15000,6.136870999998791
3932,qrm2,8,15000,6.108731000000262
3933,qrm2,8,15000,6.067975999998453
3934,qrm2,8,15000,6.152959000002738
3935,qrm2,8,15000,6.007830000002286
3936,qrm2,8,15000,5.983064000000013
3937,qrm2,8,15000,5.9333780000015395
3938,qrm2,8,15000,5.872341000002052
3939,qrm2,8,15000,5.908453000000009
3940,qrm2,8,15000,5.818919000001188
3941,qrm2,8,15000,5.924324999999953
3942,qrm2,8,15000,5.916859000000841
3943,qrm2,8,15000,5.8931960000008985
3944,qrm2,8,15000,5.84498800000074
3945,qrm2,8,15000,6.075895999998465
3946,qrm2,8,15000,5.964286999998876
3947,qrm2,8,15000,5.7998289999995905
3948,qrm2,8,15000,6.1422679999996035
3949,qrm2,8,15000,6.170097000001988
3950,qrm2,8,15000,5.950466999998753
3951,qrm2,8,15000,6.052118999999948
3952,qrm2,8,15000,6.0398260000001756
3953,qrm2,8,15000,5.8677109999989625
3954,qrm2,8,15000,5.816498000000138
3955,qrm2,8,15000,5.998468000001594
3956,qrm2,8,15000,6.101550000003044
3957,qrm2,8,15000,6.131220000002941
3958,qrm2,8,15000,6.071027000001777
3959,qrm2,8,15000,5.784501999998611
3960,qrm2,8,15000,5.928385999999591
3961,qrm2,8,15000,5.956739999997808
3962,qrm2,8,15000,5.832565999997314
3963,qrm2,8,15000,5.96710300000268
3964,qrm2,8,15000,6.121122999997169
3965,qrm2,8,15000,5.8040379999984
3966,qrm2,8,15000,5.810457999999926
3967,qrm2,8,15000,5.8205439999983355
3968,qrm2,8,15000,5.817445000000589
3969,qrm2,8,15000,5.882094000000507
3970,qrm2,8,15000,5.94477100000222
3971,qrm2,8,15000,5.91124900000068
3972,qrm2,8,15000,6.056447000002663
3973,qrm2,8,15000,5.900415000000066
3974,qrm2,8,15000,5.946202000002813
3975,qrm2,8,15000,5.855887999998231
3976,qrm2,8,15000,5.927146000001812
3977,qrm2,8,15000,5.816023999999743
3978,qrm2,8,15000,5.927396999999473
3979,qrm2,8,15000,5.908924999999726
3980,qrm2,8,15000,6.03226899999936
3981,qrm2,8,15000,5.810550999998668
3982,qrm2,8,15000,5.942817999999534
3983,qrm2,8,15000,5.931673999999475
3984,qrm2,8,15000,6.084609000001365
3985,qrm2,8,15000,6.158092999998189
3986,qrm2,8,15000,5.86005600000135
3987,qrm2,8,15000,5.941469999997935
3988,qrm2,8,15000,5.890966999999364
3989,qrm2,8,15000,6.072356999997282
3990,qrm2,8,15000,5.850709999998799
3991,qrm2,8,15000,5.8199620000013965
3992,qrm2,8,15000,6.072476000001188
3993,qrm2,8,15000,5.782509000000573
3994,qrm2,8,15000,5.99616099999912
3995,qrm2,8,15000,6.109188999998878
3996,qrm2,8,15000,6.017156999998406
3997,qrm2,8,15000,5.933333000000857
3998,qrm2,8,15000,6.138751999998931
3999,qrm2,8,15000,5.918061000000307
4000,qrm2,9,15000,6.819321999999374
4001,qrm2,9,15000,6.775797999998758
4002,qrm2,9,15000,6.559882999998081
4003,qrm2,9,15000,6.884761999997863
4004,qrm2,9,15000,6.6252000000022235
4005,qrm2,9,15000,6.785366000000067
4006,qrm2,9,15000,6.57821100000001
4007,qrm2,9,15000,6.848685000000842
4008,qrm2,9,15000,6.841067999997904
4009,qrm2,9,15000,6.793917000002693
4010,qrm2,9,15000,6.460729999998875
4011,qrm2,9,15000,6.690824000001157
4012,qrm2,9,15000,6.871822000000975
4013,qrm2,9,15000,6.804968000000372
4014,qrm2,9,15000,6.5404879999987315
4015,qrm2,9,15000,6.615520999999717
4016,qrm2,9,15000,6.613769999999931
4017,qrm2,9,15000,6.605059999998048
4018,qrm2,9,15000,6.608993999998347
4019,qrm2,9,15000,6.495311999999103
4020,qrm2,9,15000,6.780165000000125
4021,qrm2,9,15000,6.532130999999936
4022,qrm2,9,15000,6.577594999998837
4023,qrm2,9,15000,6.917629999999917
4024,qrm2,9,15000,6.89752099999896
4025,qrm2,9,15000,6.5793699999994715
4026,qrm2,9,15000,6.572639999998501
4027,qrm2,9,15000,6.528613000002224
4028,qrm2,9,15000,6.591595000001689
4029,qrm2,9,15000,6.748314000000391
4030,qrm2,9,15000,6.74000199999864
4031,qrm2,9,15000,6.885486999999557
4032,qrm2,9,15000,6.720757999999478
4033,qrm2,9,15000,6.955928999999742
4034,qrm2,9,15000,6.758537999998225
4035,qrm2,9,15000,6.60231500000009
4036,qrm2,9,15000,6.7071130000003905
4037,qrm2,9,15000,6.498648000000685
4038,qrm2,9,15000,6.698057000001427
4039,qrm2,9,15000,6.657359000000724
4040,qrm2,9,15000,6.683766999998625
4041,qrm2,9,15000,6.485553999998956
4042,qrm2,9,15000,6.511545000001206
4043,qrm2,9,15000,6.471209999999701
4044,qrm2,9,15000,6.733250000001135
4045,qrm2,9,15000,6.807206000001315
4046,qrm2,9,15000,6.476545000001352
4047,qrm2,9,15000,6.469248000001244
4048,qrm2,9,15000,6.497331000002305
4049,qrm2,9,15000,6.620621999998548
4050,qrm2,9,15000,6.981810000001133
4051,qrm2,9,15000,6.512291000002733
4052,qrm2,9,15000,6.8121009999995294
4053,qrm2,9,15000,6.876140999997006
4054,qrm2,9,15000,6.921312999998918
4055,qrm2,9,15000,7.451486000001751
4056,qrm2,9,15000,7.318252000000939
4057,qrm2,9,15000,6.738467999999557
4058,qrm2,9,15000,7.012526000002254
4059,qrm2,9,15000,7.081702999999834
4060,qrm2,9,15000,7.207526999998663
4061,qrm2,9,15000,6.879656000000978
4062,qrm2,9,15000,6.8495939999993425
4063,qrm2,9,15000,7.208224999998492
4064,qrm2,9,15000,6.712456999997812
4065,qrm2,9,15000,6.71346800000174
4066,qrm2,9,15000,6.8221339999981865
4067,qrm2,9,15000,7.061432000002242
4068,qrm2,9,15000,6.896987000000081
4069,qrm2,9,15000,7.039792999999918
4070,qrm2,9,15000,6.709994000000734
4071,qrm2,9,15000,6.6438710000002175
4072,qrm2,9,15000,6.691275000001042
4073,qrm2,9,15000,6.827096000000893
4074,qrm2,9,15000,6.752908000002208
4075,qrm2,9,15000,6.963877999998658
4076,qrm2,9,15000,6.70122099999935
4077,qrm2,9,15000,6.8909289999974135
4078,qrm2,9,15000,6.764437000001635
4079,qrm2,9,15000,6.662262999998347
4080,qrm2,9,15000,6.880091000002722
4081,qrm2,9,15000,6.789984999999433
4082,qrm2,9,15000,7.091003999998065
4083,qrm2,9,15000,6.915280000001076
4084,qrm2,9,15000,6.823502999999619
4085,qrm2,9,15000,6.674699999999575
4086,qrm2,9,15000,7.098095000001194
4087,qrm2,9,15000,7.038397000000259
4088,qrm2,9,15000,6.899891999997635
4089,qrm2,9,15000,6.788157999999385
4090,qrm2,9,15000,6.868141000002652
4091,qrm2,9,15000,6.740804000000935
4092,qrm2,9,15000,6.888081000000966
4093,qrm2,9,15000,6.77679100000023
4094,qrm2,9,15000,6.913680000001477
4095,qrm2,9,15000,6.863796999998158
4096,qrm2,9,15000,6.754692999998952
4097,qrm2,9,15000,6.884470999997575
4098,qrm2,9,15000,6.730938000000606
4099,qrm2,9,15000,7.119231000000582
4100,qrm2,10,15000,7.626975000002858
4101,qrm2,10,15000,7.482484000000113
4102,qrm2,10,15000,7.431476000001567
4103,qrm2,10,15000,7.421298000001116
4104,qrm2,10,15000,7.66886599999998
4105,qrm2,10,15000,7.7246740000009595
4106,qrm2,10,15000,7.688246999998228
4107,qrm2,10,15000,9.137065000002622
4108,qrm2,10,15000,7.479132999997091
4109,qrm2,10,15000,7.279094999998051
4110,qrm2,10,15000,7.208752999998978
4111,qrm2,10,15000,7.388951000000816
4112,qrm2,10,15000,7.194321000002674
4113,qrm2,10,15000,7.2400199999974575
4114,qrm2,10,15000,7.5373469999976805
4115,qrm2,10,15000,7.353892999999516
4116,qrm2,10,15000,7.338017000001855
4117,qrm2,10,15000,7.356977999999799
4118,qrm2,10,15000,7.4660729999995965
4119,qrm2,10,15000,8.803775000000314
4120,qrm2,10,15000,7.493899000000965
4121,qrm2,10,15000,7.164787000001525
4122,qrm2,10,15000,7.12602600000173
4123,qrm2,10,15000,7.30818200000067
4124,qrm2,10,15000,7.303147000002355
4125,qrm2,10,15000,7.243975999997929
4126,qrm2,10,15000,7.329679000002216
4127,qrm2,10,15000,7.5248739999988175
4128,qrm2,10,15000,7.594614000001457
4129,qrm2,10,15000,7.531420999999682
4130,qrm2,10,15000,7.145337999998446
4131,qrm2,10,15000,7.471136999996816
4132,qrm2,10,15000,7.5112389999994775
4133,qrm2,10,15000,7.373689000000013
4134,qrm2,10,15000,7.2699049999973795
4135,qrm2,10,15000,7.438764999998966
4136,qrm2,10,15000,7.209470000001602
4137,qrm2,10,15000,7.327493000000686
4138,qrm2,10,15000,7.368261999999959
4139,qrm2,10,15000,7.089319000002433
4140,qrm2,10,15000,7.447838000000047
4141,qrm2,10,15000,7.224481000001106
4142,qrm2,10,15000,7.316376999999193
4143,qrm2,10,15000,7.4382819999991625
4144,qrm2,10,15000,8.186854999999923
4145,qrm2,10,15000,8.598452000001998
4146,qrm2,10,15000,7.598397000001569
4147,qrm2,10,15000,7.818931999998313
4148,qrm2,10,15000,7.522474000001239
4149,qrm2,10,15000,7.532985000001645
4150,qrm2,10,15000,7.559204000001046
4151,qrm2,10,15000,7.467909999999392
4152,qrm2,10,15000,7.4401249999973516
4153,qrm2,10,15000,7.36196800000107
4154,qrm2,10,15000,7.582628999996814
4155,qrm2,10,15000,7.742197000003216
4156,qrm2,10,15000,7.3834549999992305
4157,qrm2,10,15000,7.3820379999997385
4158,qrm2,10,15000,7.657457000001159
4159,qrm2,10,15000,7.76847700000144
4160,qrm2,10,15000,7.707239000003028
4161,qrm2,10,15000,7.685649000002741
4162,qrm2,10,15000,7.599283999999898
4163,qrm2,10,15000,7.720992999998998
4164,qrm2,10,15000,7.43179500000042
4165,qrm2,10,15000,7.522086999997555
4166,qrm2,10,15000,7.432940000002418
4167,qrm2,10,15000,7.413981000001513
